memType,word_counts,num_sentences,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,concr_score,Temporal details,Spatial details,People,Quantity details
imagined,204,17,265,1.3054187192118227,4.4,84.78,23.75,53.68,73.85,4.41,0.98,4.9,6.37,3.92,13.24,0.0,5.880000000000001,3.92,16.66,0.49,9.299999999999999,3.048253968253968,0.0196078431372548,0.0,0.0,0.0
recalled,186,19,235,1.2634408602150538,3.6,86.91,9.48,9.07,89.28,4.84,0.0,5.38,6.45,5.91,9.68,0.0,6.99,6.99,14.510000000000002,1.08,11.82,3.1631111111111117,0.0161290322580645,0.0,0.0,0.0161290322580645
imagined,317,26,390,1.25,4.4,84.68,32.91,4.08,43.76,4.73,3.15,13.25,0.63,0.32,9.78,0.32,11.040000000000001,6.94,11.36,4.1,14.199999999999998,3.15031914893617,0.0220820189274447,0.0,0.0,0.0063091482649842
recalled,482,21,608,1.2827004219409284,8.6,73.92,18.42,68.31,41.67,2.7,1.24,10.17,2.28,1.04,13.28,0.41,11.2,4.14,14.31,2.27,8.070000000000002,2.930598290598291,0.0103734439834023,0.0,0.0,0.0020746887966804
imagined,142,15,186,1.3285714285714285,3.4,87.42,36.45,23.2,4.1,2.11,4.23,0.7,4.93,1.41,14.79,0.0,11.27,3.5199999999999996,10.57,1.4,3.520000000000003,2.547906976744186,0.0070422535211267,0.0,0.0070422535211267,0.0
recalled,287,15,355,1.25,7.1,77.67,64.95,84.42,79.13,4.18,0.35,6.97,1.39,2.09,11.5,0.0,10.8,1.05,17.42,2.09,12.540000000000003,3.1356923076923082,0.0139372822299651,0.0069686411149824,0.0,0.0034843205574912
imagined,276,19,336,1.221818181818182,4.2,90.6,35.73,52.6,41.62,2.54,1.09,12.32,4.35,0.36,12.32,0.0,9.42,3.9799999999999995,10.51,2.8899999999999997,6.149999999999999,2.925846153846154,0.0144927536231884,0.0,0.0072463768115942,0.0036231884057971
recalled,70,4,88,1.2571428571428571,6.6,79.09,89.52,99.0,20.23,0.0,0.0,5.71,0.0,0.0,10.0,0.0,8.58,0.0,28.57,2.86,21.43,3.0363636363636357,0.057142857142857,0.0,0.0142857142857142,0.0142857142857142
imagined,236,15,339,1.4675324675324675,8.1,64.3,70.96,22.32,93.55,5.49,0.0,3.38,1.27,0.84,10.97,0.0,3.38,1.68,12.239999999999998,0.84,7.6,3.221641791044776,0.0084745762711864,0.0,0.0169491525423728,0.0042372881355932
recalled,302,16,401,1.3278145695364238,7.1,77.67,91.23,99.0,29.12,1.32,0.66,9.93,0.99,0.33,5.96,0.0,6.95,0.66,28.47,1.98,26.809999999999995,3.2209722222222226,0.033112582781456804,0.0033112582781456,0.0033112582781456,0.0066225165562912
imagined,265,16,329,1.2702702702702702,6.1,80.41,62.24,60.76,82.83,4.15,0.0,12.83,0.0,3.77,7.17,0.0,10.190000000000001,4.15,16.98,1.8899999999999997,16.230000000000004,3.2610256410256406,0.0301886792452829,0.0075471698113207,0.0,0.0
recalled,303,19,371,1.2244224422442245,4.8,89.18,60.06,66.47,92.38,5.28,0.0,8.25,2.64,1.65,3.3,0.0,6.2700000000000005,3.3,19.47,3.3,24.75,3.6319999999999997,0.0132013201320132,0.0099009900990099,0.0,0.0033003300330033
imagined,172,15,211,1.2339181286549707,3.0,93.74,22.0,45.11,87.73,4.65,0.0,4.07,5.23,1.74,16.28,0.0,11.63,2.33,12.79,1.16,2.3200000000000003,2.8563999999999994,0.0,0.005813953488372,0.0,0.0
recalled,158,15,208,1.3248407643312101,3.8,86.2,8.33,98.63,98.36,7.59,0.63,15.19,0.63,0.63,16.46,0.63,13.93,0.0,18.99,3.1599999999999997,13.919999999999998,2.6687179487179487,0.0126582278481012,0.0189873417721519,0.0,0.0
recalled,127,6,145,1.1788617886178863,6.6,84.51,61.82,99.0,31.01,0.79,0.0,10.24,0.0,0.0,7.09,0.0,14.17,0.79,26.77,2.3600000000000003,22.83,3.42575,0.0314960629921259,0.0078740157480314,0.0,0.0
imagined,379,24,440,1.1989100817438691,4.5,89.79,61.63,72.24,57.35,3.43,1.06,10.55,1.06,0.53,8.97,0.0,9.76,5.8100000000000005,16.62,2.63,14.770000000000001,3.237204301075269,0.0184696569920843,0.0026385224274406,0.0,0.0026385224274406
recalled,437,21,540,1.2471131639722863,6.6,84.41,65.76,10.52,70.58,4.35,1.14,8.24,1.6,0.69,6.86,0.0,6.18,6.18,12.81,1.15,12.590000000000003,3.4526050420168066,0.0205949656750572,0.0091533180778032,0.0022883295194508,0.011441647597254
imagined,372,21,480,1.2938005390835579,6.7,78.89,67.74,83.05,23.63,1.34,1.08,3.76,3.49,1.34,12.37,0.0,9.4,1.35,13.98,3.5000000000000004,7.529999999999999,3.262061855670103,0.0053763440860215,0.0,0.0,0.0026881720430107
recalled,411,23,520,1.306532663316583,6.5,79.3,32.94,43.91,50.06,2.43,0.49,2.43,5.6,1.7,15.82,0.0,1.71,8.27,12.41,1.71,1.2199999999999989,2.8108988764044947,0.0097323600973236,0.0,0.0024330900243309,0.0072992700729927
imagined,54,3,63,1.1666666666666667,5.6,87.05,12.89,99.0,48.44,1.85,0.0,14.81,0.0,0.0,11.11,0.0,12.96,0.0,14.82,3.7,9.260000000000002,3.200454545454545,0.037037037037037,0.0,0.0185185185185185,0.0
recalled,215,16,253,1.1767441860465115,3.8,91.71,28.16,99.0,71.34,3.72,0.47,13.49,1.4,0.0,8.84,0.0,16.740000000000002,1.4,16.28,4.19,15.820000000000004,3.262982456140351,0.0,0.0,0.0,0.0
imagined,151,15,205,1.3945578231292517,4.8,78.45,65.84,93.14,61.63,3.29,0.66,12.5,0.0,0.0,5.26,0.0,11.18,1.98,16.439999999999998,5.26,23.68,3.2241509433962268,0.033112582781456804,0.0,0.0,0.0
imagined,188,16,247,1.3138297872340425,4.4,84.88,55.01,96.59,27.25,3.19,2.66,8.51,1.6,1.6,20.21,0.0,10.64,0.53,10.12,2.66,-0.5200000000000031,3.017096774193549,0.0,0.0,0.0,0.0
recalled,349,19,433,1.2442528735632183,5.7,86.74,88.71,98.43,11.47,0.86,1.72,11.17,0.57,0.29,3.72,0.0,9.46,1.44,20.06,5.44,24.650000000000002,3.703181818181818,0.0057306590257879,0.0028653295128939,0.0,0.0028653295128939
imagined,471,21,577,1.2653508771929824,8.2,74.83,45.51,98.33,56.69,4.25,1.91,8.28,1.06,1.06,9.77,0.42,12.1,2.75,17.41,0.84,15.059999999999999,3.1177165354330714,0.0297239915074309,0.0,0.0042462845010615,0.0
recalled,356,23,468,1.3295454545454546,5.7,81.33,36.63,98.41,55.18,3.09,0.84,8.99,2.81,0.28,12.36,0.0,11.52,0.28,17.130000000000003,1.12,9.820000000000004,3.07752808988764,0.0280898876404494,0.0,0.0,0.0056179775280898
imagined,300,15,364,1.2771929824561403,7.2,77.57,30.37,98.82,39.67,3.33,2.0,8.0,1.33,1.67,15.67,0.0,11.67,1.67,15.67,1.33,6.659999999999998,2.874625,0.009999999999999901,0.0,0.0,0.0
recalled,274,16,369,1.3516483516483517,7.6,71.04,62.36,66.31,35.78,2.92,1.82,7.66,2.55,0.36,10.22,0.36,5.84,3.28,14.95,1.4500000000000002,10.92,3.1836046511627902,0.0145985401459854,0.0,0.0,0.010948905109489
imagined,266,17,339,1.2792452830188679,5.8,81.02,53.48,99.0,3.61,0.75,3.01,10.9,0.75,1.88,8.65,0.0,13.53,1.5,18.04,2.26,15.789999999999997,3.12072463768116,0.0526315789473684,0.0,0.0,0.0037593984962406
recalled,265,15,373,1.4346153846153846,7.7,70.84,62.24,92.45,82.83,4.53,0.38,2.26,3.77,1.89,12.45,0.0,8.3,0.0,13.58,3.01,9.420000000000002,2.9013095238095232,0.0188679245283018,0.0,0.0,0.0037735849056603
imagined,309,19,389,1.2923588039867109,5.9,80.82,18.97,99.0,10.58,1.29,2.27,11.33,1.29,1.94,16.83,0.97,12.62,0.65,16.83,3.56,7.119999999999997,2.901190476190476,0.022653721682847797,0.0,0.0,0.0
recalled,208,15,267,1.328358208955224,5.0,83.25,49.19,96.83,14.91,0.96,1.44,8.65,0.48,1.92,13.94,0.0,13.94,1.92,16.83,1.44,6.729999999999999,3.264464285714286,0.0240384615384615,0.0,0.0,0.0
imagined,243,15,303,1.2572614107883817,6.0,80.51,70.48,94.12,90.05,5.76,0.82,9.47,1.23,2.06,4.94,0.41,8.64,0.0,19.75,0.82,22.209999999999997,3.2006849315068493,0.0082304526748971,0.0041152263374485,0.0,0.0041152263374485
recalled,263,17,361,1.3884615384615384,6.9,72.87,31.78,59.11,94.65,6.08,0.38,13.69,0.38,1.9,13.69,1.14,8.74,1.14,13.299999999999999,1.52,7.589999999999998,3.04845238095238,0.0038022813688212,0.0076045627376425,0.0,0.0038022813688212
imagined,393,16,482,1.2264631043256997,8.2,80.35,20.39,35.21,96.27,6.11,0.0,7.63,1.78,0.51,14.76,0.0,10.18,5.34,9.670000000000002,1.52,2.540000000000001,2.8270666666666666,0.005089058524173,0.0,0.0,0.0025445292620865
imagined,417,22,511,1.2679900744416874,6.9,78.28,33.82,96.74,23.25,1.44,1.2,6.0,1.68,1.44,13.91,0.24,11.27,3.12,15.11,0.96,4.800000000000001,2.992666666666667,0.0119904076738608,0.0023980815347721,0.0023980815347721,0.0023980815347721
recalled,255,25,353,1.434959349593496,4.8,78.45,12.45,81.88,50.31,2.35,0.39,8.63,3.92,1.57,10.98,0.0,11.37,1.96,17.259999999999998,1.17,10.2,2.7825352112676054,0.0196078431372548,0.0039215686274509,0.0,0.0039215686274509
imagined,336,16,408,1.275,7.6,76.56,58.6,52.41,71.6,4.76,1.49,5.06,2.68,1.79,6.85,0.0,8.34,5.65,13.7,1.2,14.6,3.18686274509804,0.0119047619047618,0.0,0.0,0.0029761904761904
recalled,240,18,298,1.2573839662447257,4.9,83.46,18.61,76.4,87.14,4.58,0.0,10.83,1.67,1.25,13.33,0.42,9.17,5.0,12.5,3.33,7.92,3.055820895522388,0.0,0.0,0.0,0.0
imagined,90,4,107,1.202247191011236,7.3,82.68,84.21,93.95,36.04,1.11,0.0,10.0,0.0,0.0,7.78,1.11,8.89,5.550000000000001,21.1,1.11,15.54,3.295714285714286,0.0222222222222222,0.0,0.0,0.0222222222222222
recalled,214,18,275,1.2971698113207548,4.4,84.88,88.87,57.48,1.0,0.0,4.21,6.54,0.0,1.4,8.88,0.0,6.07,0.0,18.689999999999998,3.7300000000000004,17.75,3.458169014084507,0.02803738317757,0.0,0.0,0.014018691588784899
imagined,164,15,210,1.3725490196078431,4.9,78.04,13.52,55.64,84.08,4.27,0.0,8.54,3.66,0.61,12.2,1.22,5.489999999999999,4.88,14.030000000000001,4.88,10.98,2.6981250000000006,0.024390243902439,0.0,0.0,0.0
recalled,246,15,293,1.2157676348547717,4.8,88.97,15.99,28.8,51.54,2.44,0.41,13.01,2.03,2.44,8.13,0.0,7.720000000000001,8.13,13.82,4.470000000000001,13.409999999999998,3.0637254901960786,0.016260162601626,0.0040650406504065,0.0,0.016260162601626
imagined,149,18,187,1.2986111111111112,2.9,88.74,16.27,16.49,29.25,2.68,2.01,9.4,3.36,3.36,14.77,0.67,6.04,8.05,12.75,2.0100000000000002,5.359999999999999,2.75804347826087,0.0268456375838925,0.0,0.0067114093959731,0.0
recalled,237,16,279,1.1923076923076923,4.3,90.5,66.42,12.62,38.56,2.95,1.69,10.13,0.84,0.84,10.13,0.0,2.11,9.28,16.880000000000003,2.54,14.780000000000003,3.2872727272727276,0.021097046413501998,0.0,0.0,0.0
imagined,220,18,268,1.2350230414746544,3.3,93.03,19.87,66.42,11.07,2.27,3.18,7.27,5.45,0.45,16.36,0.0,6.82,2.72,15.91,0.9,5.899999999999999,2.8680327868852458,0.009090909090909,0.0,0.0,0.0045454545454545
recalled,196,15,249,1.2901554404145077,4.8,83.76,35.59,72.58,42.96,3.06,1.53,13.78,1.53,0.0,5.61,0.0,10.2,1.53,14.280000000000001,0.0,13.260000000000002,2.8431666666666664,0.010204081632653,0.0,0.0,0.0051020408163265
imagined,246,18,296,1.2032520325203253,3.9,91.41,21.81,97.82,31.4,2.85,2.03,10.57,2.03,1.63,11.79,1.22,10.98,3.66,19.509999999999998,2.44,15.04,3.1602564102564097,0.032520325203252,0.0,0.0,0.0040650406504065
recalled,203,20,246,1.2238805970149254,2.5,95.06,7.07,21.61,99.0,12.32,0.0,7.88,7.39,0.99,11.33,0.0,15.27,7.39,2.4699999999999998,0.99,4.450000000000001,2.766086956521739,0.0,0.0,0.0049261083743842,0.0
imagined,393,16,484,1.3045822102425877,8.8,73.31,14.91,97.82,68.3,3.82,0.76,5.34,3.05,3.05,12.47,0.25,13.48,2.04,13.49,2.79,8.389999999999999,2.835104166666666,0.0076335877862595,0.0,0.0,0.0025445292620865
recalled,186,19,257,1.381720430107527,4.8,78.45,17.22,99.0,70.91,3.23,0.0,9.68,3.76,0.0,8.06,0.0,15.059999999999999,2.1500000000000004,16.13,0.0,11.299999999999999,3.1662162162162164,0.032258064516129,0.0,0.0,0.010752688172043
imagined,217,18,260,1.2093023255813953,3.2,93.24,52.7,24.32,7.7,2.76,4.15,12.44,0.92,0.92,11.98,0.0,5.53,7.83,17.509999999999998,1.3800000000000001,14.279999999999998,2.998813559322034,0.036866359447004504,0.0,0.0046082949308755,0.0046082949308755
recalled,198,11,254,1.2828282828282829,6.8,78.59,14.0,4.19,75.29,4.55,1.01,8.59,2.53,0.51,12.12,0.0,6.07,10.61,12.129999999999999,2.0300000000000002,7.6,3.329818181818181,0.0101010101010101,0.0,0.005050505050505,0.0
imagined,175,16,228,1.3103448275862069,4.0,85.79,68.27,55.31,91.5,5.14,0.0,13.14,1.14,0.57,12.0,0.57,10.86,1.14,14.86,2.28,10.280000000000001,3.2981481481481474,0.0171428571428571,0.0114285714285714,0.0,0.0
recalled,128,24,180,1.40625,3.0,83.02,62.1,23.08,99.0,12.5,0.0,17.19,0.0,0.0,3.13,0.0,9.38,0.0,9.38,1.56,20.310000000000002,3.267272727272727,0.0078125,0.0,0.0,0.0
imagined,297,18,394,1.3447098976109215,6.1,80.31,11.61,71.27,90.87,5.72,0.67,8.08,2.02,0.34,15.49,0.0,9.76,5.390000000000001,12.12,2.7,7.070000000000002,3.0228124999999997,0.0134680134680134,0.0033670033670033,0.0,0.0
recalled,297,18,383,1.3027210884353742,6.1,80.31,28.87,52.89,99.0,8.42,1.01,8.42,6.4,1.68,7.41,0.0,8.42,5.390000000000001,14.82,2.36,19.2,3.2369620253164557,0.0202020202020201,0.0033670033670033,0.0067340067340067,0.0
imagined,235,16,307,1.329004329004329,5.4,82.24,24.29,99.0,32.1,3.43,2.58,8.58,1.29,0.86,15.88,0.0,12.02,1.29,12.02,0.0,2.1500000000000004,2.9937500000000004,0.0170212765957446,0.0042553191489361,0.0,0.0127659574468084
recalled,299,18,388,1.3020134228187918,6.2,80.01,38.53,99.0,67.63,4.35,1.34,8.7,4.35,1.34,15.38,0.67,15.05,0.0,13.709999999999999,1.0,5.349999999999996,2.9763829787234046,0.0100334448160535,0.0033444816053511,0.0,0.0
imagined,222,18,276,1.2602739726027397,4.5,84.47,25.55,97.83,3.62,0.9,3.15,14.41,1.8,0.45,9.91,0.45,8.56,8.56,17.12,3.6,15.310000000000002,3.1723529411764706,0.009009009009009,0.0,0.0,0.0045045045045045
recalled,292,18,374,1.2986111111111112,6.0,80.62,50.37,95.37,29.46,2.4,1.71,11.64,0.68,0.34,12.67,0.0,10.61,2.3899999999999997,17.810000000000002,3.0800000000000005,12.670000000000003,3.230963855421687,0.0136986301369863,0.0,0.0,0.006849315068493
imagined,231,16,295,1.3111111111111111,5.2,82.54,23.77,24.32,15.4,3.9,4.33,12.99,0.43,0.87,13.42,0.0,9.09,7.79,12.55,3.4600000000000004,10.820000000000002,3.06375,0.0086580086580086,0.0,0.0043290043290043,0.0
recalled,269,19,324,1.2413793103448276,3.9,91.41,28.22,48.0,25.0,3.72,3.35,11.15,0.74,0.74,10.04,0.0,6.69,7.8100000000000005,15.240000000000002,2.98,15.610000000000003,3.29375,0.0223048327137546,0.0,0.0037174721189591,0.0
imagined,269,17,345,1.2825278810408922,5.9,80.82,18.01,81.44,99.0,7.43,0.0,11.9,1.86,0.37,8.18,0.0,11.52,4.83,13.76,3.35,16.36,3.4519402985074628,0.0037174721189591,0.0,0.0,0.0074349442379182
recalled,244,19,322,1.319672131147541,4.7,83.86,63.86,58.2,94.81,6.15,0.41,10.66,2.46,0.82,8.2,0.0,8.2,4.1,13.94,4.92,18.45,3.1676470588235297,0.0204918032786885,0.0,0.0,0.0040983606557377
imagined,327,25,413,1.2826086956521738,4.8,83.76,14.91,28.47,42.94,4.59,3.06,13.76,0.92,0.61,10.7,0.0,10.09,9.790000000000001,15.290000000000001,3.06,15.600000000000001,3.2584375,0.0061162079510702,0.0,0.0,0.0030581039755351
imagined,515,25,602,1.2336065573770492,6.2,85.52,39.7,52.37,36.93,2.91,1.75,4.66,2.72,1.17,15.53,0.0,7.96,5.82,12.43,1.56,3.119999999999999,3.176019417475728,0.0116504854368932,0.0,0.003883495145631,0.0019417475728155
recalled,592,24,727,1.2385008517887564,8.1,80.45,40.41,59.36,7.88,0.84,2.2,10.64,0.84,0.68,12.33,0.34,7.77,7.27,16.72,3.04,10.469999999999997,3.3111382113821137,0.020270270270270202,0.0,0.0,0.010135135135135
imagined,211,19,255,1.2200956937799043,2.9,94.15,29.41,99.0,41.17,3.79,2.37,13.74,0.47,0.47,9.95,0.95,13.27,0.94,17.060000000000002,6.63,19.900000000000002,3.3124561403508768,0.0189573459715638,0.0047393364928909,0.0,0.0
recalled,204,16,256,1.2610837438423645,4.7,83.96,81.26,97.67,26.59,0.97,0.49,13.59,0.97,0.0,10.68,0.0,9.219999999999999,0.49,21.36,1.46,13.600000000000001,3.3304,0.034313725490196,0.0147058823529411,0.0,0.0098039215686274
imagined,282,20,352,1.2941176470588236,5.1,83.05,72.01,84.7,47.08,2.48,0.71,9.22,1.06,0.71,11.7,0.0,7.1,2.48,18.08,3.19,12.760000000000002,3.295666666666666,0.0177304964539006,0.0035460992907801,0.0070921985815602,0.0035460992907801
recalled,230,17,291,1.2763157894736843,5.0,83.25,94.33,51.02,96.21,6.09,0.0,9.13,0.0,0.43,5.65,0.43,4.78,1.73,17.4,2.16,20.0,3.625411764705883,0.008695652173913,0.0043478260869565,0.0043478260869565,0.0043478260869565
imagined,218,15,266,1.2258064516129032,4.2,90.6,70.04,64.61,63.58,4.13,1.38,10.55,3.21,0.0,5.5,0.46,3.67,9.629999999999999,17.43,0.46,17.89,3.159811320754716,0.0137614678899082,0.018348623853211,0.0,0.0
recalled,382,25,504,1.3298153034300793,5.7,81.43,58.06,5.21,92.11,6.02,0.79,10.99,0.26,0.0,5.5,0.26,5.5,9.43,12.57,1.57,15.71,3.2584761904761903,0.013089005235602,0.0052356020942408,0.0,0.013089005235602
imagined,145,15,175,1.232394366197183,2.3,95.67,7.91,97.5,96.6,6.21,0.0,8.28,7.59,0.0,9.66,0.69,15.86,0.0,11.719999999999999,2.76,13.099999999999998,2.878571428571429,0.0206896551724137,0.0,0.0068965517241379,0.0
recalled,286,16,355,1.254416961130742,6.7,78.89,46.14,95.75,89.72,4.9,0.0,8.04,2.1,0.7,10.49,0.0,10.84,0.7,15.73,1.4,11.540000000000001,3.2536708860759496,0.0139860139860139,0.0,0.0,0.0034965034965034
imagined,114,15,156,1.368421052631579,3.9,80.68,12.74,45.82,74.93,3.51,0.0,14.04,3.51,0.88,13.16,0.0,9.649999999999999,6.14,12.28,0.88,5.260000000000002,3.336666666666667,0.0175438596491228,0.0,0.0,0.0
recalled,254,18,346,1.3895582329317269,6.3,74.39,47.69,30.79,96.91,7.09,0.79,8.66,5.12,1.18,7.87,0.0,8.26,5.52,7.08,1.96,9.439999999999998,3.1214457831325304,0.0039370078740157,0.0,0.0,0.0
imagined,254,15,338,1.3412698412698412,6.3,79.8,37.2,80.38,20.23,1.97,1.97,10.63,0.39,1.97,10.63,1.57,13.780000000000001,0.79,15.739999999999998,0.39,9.83,3.1372307692307695,0.0314960629921259,0.011811023622047102,0.0,0.0
recalled,170,17,218,1.2976190476190477,3.6,86.81,79.1,96.65,46.94,2.94,1.18,12.35,0.0,2.94,5.29,0.0,5.29,1.77,24.11,1.18,24.12,3.1158620689655177,0.064705882352941,0.0,0.0058823529411764,0.0
imagined,350,21,445,1.278735632183908,6.2,80.01,58.53,99.0,50.98,3.71,1.71,13.71,0.29,1.14,10.86,0.0,13.14,0.8599999999999999,16.01,4.85,15.71,3.2195000000000005,0.017142857142857,0.0,0.0,0.0028571428571428
recalled,335,23,449,1.3773006134969326,6.5,73.98,25.19,99.0,28.19,2.99,2.39,5.67,2.09,0.9,15.82,0.0,8.66,0.0,16.42,2.39,8.96,3.0196330275229357,0.0149253731343282,0.0,0.0,0.0
imagined,151,15,195,1.3448275862068966,3.5,87.01,11.43,29.99,4.61,0.66,2.65,9.93,0.66,0.0,15.23,0.0,9.27,2.65,9.28,1.99,-0.6500000000000004,2.96875,0.0066225165562913,0.0,0.0,0.0
recalled,307,19,385,1.2706270627062706,6.0,80.72,16.67,2.04,28.96,2.93,2.28,6.51,6.84,3.26,10.1,0.0,4.23,12.05,12.7,0.98,9.12,3.0901204819277113,0.006514657980456,0.0,0.0,0.0
imagined,174,18,220,1.286549707602339,3.5,87.21,24.02,78.21,46.24,3.45,1.72,13.22,1.15,2.87,12.64,0.57,10.92,1.15,14.940000000000001,1.71,9.760000000000002,2.9977966101694915,0.0172413793103448,0.0057471264367816,0.0114942528735632,0.0057471264367816
recalled,196,16,235,1.211340206185567,3.3,93.03,28.68,98.78,26.94,2.04,1.53,14.8,0.51,1.53,11.73,0.51,12.75,3.06,22.44,2.04,16.830000000000002,3.2012500000000004,0.0255102040816326,0.0,0.0,0.0051020408163265
imagined,268,24,352,1.3435114503816794,4.0,85.79,56.05,11.73,99.0,10.07,0.0,9.7,1.49,0.75,5.97,0.0,7.84,6.34,11.559999999999999,5.22,21.63,3.2402325581395344,0.0149253731343282,0.0,0.0,0.0
recalled,346,18,466,1.3952095808383234,8.2,69.52,48.66,76.99,99.0,10.37,0.29,7.78,0.29,0.29,10.09,0.29,7.779999999999999,2.01,13.55,1.16,15.57,3.3246296296296296,0.014450867052023,0.0,0.0086705202312138,0.008670520231213799
imagined,225,15,298,1.3545454545454545,6.7,73.47,79.32,77.17,54.76,3.56,1.33,13.33,0.44,0.89,15.11,0.44,6.220000000000001,0.89,15.11,2.66,7.990000000000002,3.0046575342465753,0.0133333333333333,0.0044444444444444,0.0,0.0133333333333332
recalled,432,20,544,1.268065268065268,8.1,75.03,72.19,90.15,60.22,2.55,0.0,7.87,1.16,0.0,8.8,0.46,7.18,0.69,19.21,1.8499999999999999,14.810000000000002,3.3459615384615384,0.0208333333333332,0.013888888888888801,0.0,0.011574074074074
imagined,148,15,175,1.1904761904761905,2.4,95.37,31.35,95.89,73.09,4.73,1.35,15.54,1.35,0.68,10.81,0.0,10.81,2.71,12.16,1.36,8.790000000000001,3.186315789473684,0.0067567567567567,0.0,0.0,0.0067567567567567
recalled,331,22,431,1.322085889570552,5.5,81.83,14.34,95.15,13.71,0.91,1.52,11.21,0.61,1.52,12.73,0.0,12.42,5.15,11.52,1.8199999999999998,3.34,3.127058823529412,0.012084592145015002,0.0,0.0,0.0030211480362537
imagined,258,24,320,1.2598425196850394,3.9,86.1,17.14,66.99,69.02,4.65,1.55,11.24,1.94,0.78,18.6,0.78,9.3,4.26,15.120000000000001,2.32,5.039999999999999,3.0154794520547945,0.015503875968992099,0.0,0.0,0.003875968992248
recalled,375,19,443,1.1844919786096257,6.3,85.32,49.27,93.34,62.2,3.47,0.8,11.2,1.33,0.8,5.87,0.53,12.27,2.93,21.07,1.34,20.81,3.141860465116279,0.016,0.021333333333333197,0.0,0.0053333333333332
imagined,310,19,405,1.3149350649350648,6.1,80.41,17.84,80.72,33.77,1.94,0.97,6.77,3.55,0.32,12.9,0.65,10.969999999999999,7.739999999999999,16.130000000000003,2.58,9.040000000000001,3.1289655172413795,0.029032258064516103,0.0,0.0,0.0032258064516129
recalled,290,16,391,1.3865248226950355,7.8,70.53,7.55,23.49,29.53,3.1,2.41,11.72,2.41,0.34,11.03,0.0,5.52,8.62,15.51,2.75,12.749999999999998,2.9244047619047624,0.0103448275862068,0.0,0.0,0.0034482758620689
imagined,248,16,317,1.2991803278688525,5.7,81.33,47.64,90.67,44.38,3.23,1.61,10.48,2.42,1.21,8.06,0.0,7.25,5.24,19.35,2.82,18.950000000000003,3.26952380952381,0.024193548387096697,0.0040322580645161,0.0080645161290322,0.0
recalled,257,17,347,1.3607843137254902,6.8,73.17,27.33,24.95,20.23,2.33,2.33,15.56,0.0,0.78,9.73,0.39,4.67,8.56,14.79,1.17,12.069999999999997,3.0758730158730154,0.007782101167315,0.0116731517509726,0.0038910505836575,0.0
imagined,176,15,232,1.3181818181818181,4.3,84.98,55.63,72.83,55.4,2.26,0.0,8.47,3.39,0.56,13.56,0.0,11.86,1.69,7.9,0.0,-3.4000000000000004,2.840697674418605,0.0113636363636363,0.0,0.0,0.0
recalled,305,18,367,1.2440677966101694,5.0,88.67,30.79,99.0,39.53,1.66,0.33,8.61,2.32,1.66,8.61,0.0,11.59,0.99,17.89,3.63,15.23,3.0353333333333334,0.0032786885245901,0.0,0.0,0.0065573770491803
imagined,157,16,211,1.3439490445859872,3.6,86.91,36.77,98.33,4.92,3.82,5.73,13.38,0.64,0.0,15.29,0.0,12.1,1.91,13.37,3.18,10.810000000000002,2.764791666666667,0.0127388535031847,0.0,0.0,0.0
recalled,195,15,282,1.4764397905759161,7.1,67.04,31.07,83.97,87.42,5.13,0.51,6.67,3.59,1.54,13.85,0.51,13.33,0.51,7.69,4.62,4.1,2.941857142857143,0.015384615384615299,0.0051282051282051,0.0,0.0
imagined,362,19,457,1.2837078651685394,7.0,77.87,39.22,99.0,76.03,4.42,0.83,9.94,0.28,0.28,18.23,0.28,13.530000000000001,3.3200000000000003,16.57,3.04,6.899999999999999,2.7934782608695654,0.0082872928176795,0.0027624309392265,0.0,0.0027624309392265
recalled,35,2,40,1.1428571428571428,4.2,96.01,85.07,99.0,65.27,2.86,0.0,11.43,0.0,0.0,0.0,0.0,8.57,0.0,28.57,5.72,37.15,3.5841666666666665,0.0,0.0571428571428571,0.0,0.0
imagined,192,18,239,1.2447916666666667,2.7,94.45,52.84,58.26,88.05,4.69,0.0,13.54,0.0,1.04,10.42,0.0,9.379999999999999,3.12,14.58,2.08,11.450000000000001,3.5904999999999996,0.0052083333333333,0.0052083333333333,0.0,0.0052083333333333
recalled,241,18,295,1.2660944206008584,4.8,83.76,29.53,84.24,90.35,4.98,0.0,11.2,1.24,2.07,11.2,0.41,10.37,0.41,14.509999999999998,0.82,9.11,3.269807692307693,0.0082987551867219,0.0207468879668048,0.0,0.0
imagined,127,19,156,1.2380952380952381,1.1,98.62,25.62,44.25,93.7,7.09,1.57,14.17,1.57,3.94,6.3,3.94,10.24,8.66,11.02,0.0,13.379999999999999,3.4155555555555552,0.0314960629921258,0.0,0.0078740157480314,0.0
