outcome_class,word_counts,num_sentences,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,concr_score,Temporal details,Spatial details,People,Quantity details
d,132,7,169,1.3,7.0,77.98,16.24,55.91,86.79,6.06,1.52,2.27,6.82,1.52,9.09,0.0,9.85,2.2800000000000002,7.58,4.5600000000000005,10.629999999999999,3.5075,1.5151515151515151,0.7575757575757576,2.272727272727273,0.7575757575757576
d,66,2,76,1.2459016393442623,10.5,74.36,24.27,39.59,96.12,7.58,1.52,4.55,0.0,7.58,7.58,0.0,12.129999999999999,4.55,12.12,4.55,18.18,3.0973684210526313,1.5151515151515151,3.0303030303030303,1.5151515151515151,0.0
d,48,3,63,1.3125,6.0,80.62,37.3,99.0,20.23,0.0,0.0,4.17,4.17,2.08,8.33,0.0,8.33,0.0,22.91,2.08,16.660000000000004,3.309375,4.166666666666666,0.0,0.0,2.083333333333333
d,67,5,74,1.15625,3.6,92.32,59.96,76.27,85.53,4.41,0.0,0.0,4.41,4.41,2.94,0.0,7.35,0.0,19.11,1.47,22.049999999999997,3.465263157894737,4.477611940298507,0.0,0.0,0.0
d,31,2,39,1.3,5.6,81.63,99.0,17.19,20.23,0.0,0.0,3.23,6.45,0.0,3.23,0.0,9.68,0.0,6.46,3.23,6.459999999999999,3.63,6.451612903225806,0.0,0.0,0.0
d,32,3,41,1.3666666666666667,4.8,78.25,78.71,13.81,99.0,12.12,0.0,3.03,3.03,3.03,6.06,0.0,6.06,3.03,6.06,0.0,12.120000000000001,2.7057142857142855,0.0,0.0,0.0,0.0
d,46,3,53,1.2619047619047619,5.2,82.65,23.51,92.58,84.9,4.35,0.0,4.35,2.17,4.35,10.87,0.0,6.52,2.17,26.09,2.17,21.740000000000002,3.1185714285714288,2.1739130434782608,2.1739130434782608,0.0,0.0
d,111,5,130,1.2380952380952381,6.8,84.0,59.12,78.79,76.19,3.6,0.0,1.8,4.5,5.41,11.71,0.0,6.31,4.5,19.82,2.7,14.41,3.24375,4.504504504504505,0.0,0.0,0.9009009009009008
d,81,4,115,1.4197530864197532,8.8,67.79,47.8,43.97,8.65,1.23,2.47,0.0,4.94,1.23,3.7,0.0,9.88,0.0,7.4,0.0,7.400000000000001,2.6134615384615385,2.469135802469136,0.0,0.0,0.0
d,19,1,22,1.1578947368421053,6.0,86.03,98.0,99.0,20.23,0.0,0.0,5.26,0.0,5.26,5.26,0.0,10.53,0.0,31.58,0.0,26.32,3.63375,5.263157894736842,5.263157894736842,0.0,0.0
d,17,1,22,1.2941176470588236,6.4,79.6,98.34,46.57,1.0,0.0,5.88,5.88,5.88,11.76,5.88,0.0,11.76,0.0,0.0,5.88,5.88,3.455714285714286,0.0,0.0,0.0,0.0
d,30,2,39,1.3,5.6,81.63,39.7,93.95,99.0,10.0,0.0,0.0,10.0,6.67,16.67,0.0,13.33,0.0,10.0,0.0,3.3299999999999983,3.0633333333333335,3.333333333333333,0.0,0.0,0.0
d,44,1,50,1.2195121951219512,14.6,63.7,98.87,89.39,55.62,2.27,0.0,2.27,0.0,4.55,0.0,0.0,6.82,0.0,20.45,4.55,27.27,3.5886666666666667,4.545454545454546,2.272727272727273,0.0,0.0
d,37,1,53,1.4324324324324325,15.4,50.84,85.33,20.17,20.23,0.0,0.0,0.0,0.0,0.0,8.11,0.0,8.11,0.0,18.919999999999998,0.0,10.809999999999999,3.1537499999999996,0.0,0.0,0.0,0.0
d,27,2,31,1.2916666666666667,4.4,84.68,66.04,98.13,20.23,0.0,0.0,0.0,7.41,11.11,0.0,0.0,14.809999999999999,0.0,18.52,3.7,22.22,3.70625,3.7037037037037033,0.0,0.0,0.0
d,49,3,62,1.2916666666666667,6.0,80.62,68.5,51.8,82.06,4.08,0.0,4.08,4.08,4.08,14.29,0.0,4.08,2.04,8.16,4.08,2.030000000000001,3.7853846153846153,0.0,4.081632653061225,0.0,0.0
d,91,4,110,1.2222222222222223,7.3,82.48,66.37,99.0,71.92,3.3,0.0,0.0,6.59,0.0,12.09,0.0,9.89,0.0,18.68,2.2,12.09,3.5317073170731703,0.0,0.0,0.0,1.098901098901099
d,81,2,92,1.2105263157894737,13.4,66.75,33.38,14.73,99.0,8.64,0.0,2.47,1.23,0.0,9.88,0.0,6.17,9.88,14.81,0.0,13.570000000000002,3.2538095238095237,2.469135802469136,1.2345679012345678,0.0,0.0
d,55,3,70,1.2727272727272727,6.9,78.28,71.44,25.81,47.86,1.82,0.0,3.64,3.64,1.82,5.45,0.0,7.27,3.64,9.1,1.82,7.29,4.076666666666666,1.818181818181818,1.818181818181818,1.818181818181818,3.636363636363636
d,48,2,63,1.3125,9.1,72.5,82.63,26.04,20.23,2.08,2.08,6.25,6.25,4.17,2.08,0.0,4.16,2.08,12.5,10.42,25.010000000000005,3.4225000000000003,2.083333333333333,0.0,2.083333333333333,0.0
d,16,1,20,1.3333333333333333,5.6,81.63,99.0,54.55,20.23,0.0,0.0,0.0,0.0,12.5,0.0,0.0,6.25,0.0,12.5,0.0,12.5,3.9200000000000004,12.5,0.0,0.0,0.0
d,127,7,150,1.2,5.6,87.15,94.65,28.32,12.07,0.79,1.57,0.0,7.87,5.51,6.3,0.0,3.9299999999999997,4.72,19.68,0.0,15.739999999999998,3.6581081081081086,1.574803149606299,0.0,0.7874015748031495,0.0
d,39,3,45,1.2162162162162162,3.4,92.83,53.56,81.58,60.52,2.56,0.0,0.0,2.56,2.56,2.56,0.0,10.26,5.13,17.95,2.56,20.509999999999998,3.521,2.564102564102564,0.0,0.0,2.564102564102564
d,78,5,86,1.1466666666666667,3.2,98.55,64.84,23.3,60.52,2.56,0.0,2.56,2.56,5.13,14.1,0.0,10.25,3.85,7.7,1.28,-2.5599999999999987,3.501666666666667,2.564102564102564,0.0,0.0,0.0
d,55,2,66,1.2452830188679245,8.9,78.42,50.6,25.81,98.85,7.27,0.0,7.27,3.64,1.82,1.82,0.0,5.45,9.09,16.36,1.82,25.45,3.481666666666667,3.636363636363636,0.0,1.818181818181818,3.636363636363636
d,55,2,67,1.2407407407407407,9.1,77.91,80.0,98.98,93.39,5.45,0.0,0.0,1.82,1.82,7.27,0.0,5.46,3.64,29.1,0.0,27.280000000000005,3.248333333333333,9.09090909090909,1.818181818181818,0.0,0.0
d,32,2,41,1.28125,6.0,80.62,1.0,89.39,20.23,0.0,0.0,6.25,3.13,3.13,6.25,0.0,15.63,3.13,25.01,0.0,18.76,3.773636363636364,0.0,0.0,0.0,0.0
d,23,1,29,1.3181818181818181,8.3,74.53,1.0,92.58,20.23,4.35,4.35,4.35,4.35,4.35,21.74,0.0,13.049999999999999,0.0,0.0,0.0,-13.04,2.42,0.0,0.0,0.0,0.0
d,68,3,88,1.3134328358208955,8.4,74.22,19.42,99.0,85.53,5.88,1.47,10.29,1.47,0.0,14.71,0.0,8.82,0.0,22.060000000000002,0.0,17.64,3.0627272727272725,4.411764705882353,0.0,0.0,1.4705882352941175
d,52,4,65,1.3541666666666667,5.6,76.22,70.09,2.93,79.29,3.85,0.0,1.92,7.69,5.77,1.92,0.0,1.92,9.62,9.62,11.54,23.089999999999996,3.835555555555555,0.0,0.0,5.769230769230769,3.8461538461538463
d,76,3,93,1.3285714285714285,8.8,73.21,67.62,84.38,39.38,1.32,0.0,2.63,3.95,3.95,9.21,0.0,9.21,1.32,14.469999999999999,2.64,10.529999999999998,3.586666666666667,1.3157894736842104,3.947368421052631,0.0,0.0
d,69,2,87,1.2794117647058822,13.0,62.35,56.23,7.4,7.29,1.45,2.9,2.9,2.9,5.8,7.25,0.0,5.8,4.35,8.7,0.0,5.799999999999999,3.1691304347826086,2.898550724637681,0.0,0.0,1.4492753623188406
d,100,5,120,1.2,6.4,85.02,51.7,99.0,10.35,0.0,1.0,2.0,6.0,8.0,9.0,0.0,11.0,1.0,24.0,2.0,18.0,3.491923076923077,2.0,1.0,0.0,0.0
d,127,6,152,1.2881355932203389,7.4,76.86,15.55,76.2,31.01,3.15,2.36,3.15,4.72,0.79,13.39,0.79,10.239999999999998,3.15,11.02,0.79,3.9299999999999997,3.1037837837837836,0.0,0.0,0.0,0.0
d,138,9,170,1.2878787878787878,5.5,81.93,60.52,88.15,76.45,3.62,0.0,5.8,0.72,0.0,10.14,0.0,11.59,1.45,13.04,7.97,15.219999999999999,3.2557777777777774,1.4492753623188406,0.0,0.0,0.7246376811594203
d,43,2,52,1.2093023255813953,7.0,83.49,5.88,96.19,87.73,4.65,0.0,2.33,13.95,2.33,4.65,0.0,13.95,4.65,11.63,4.65,16.28,3.1563636363636363,0.0,0.0,0.0,2.3255813953488373
d,32,3,36,1.125,1.6,102.91,99.0,54.55,69.4,3.13,0.0,0.0,6.25,15.63,3.13,0.0,9.379999999999999,0.0,9.38,3.13,12.510000000000002,3.904166666666667,0.0,0.0,0.0,0.0
d,84,4,105,1.25,7.9,75.54,49.68,18.08,75.77,7.14,3.57,4.76,3.57,4.76,2.38,0.0,9.52,0.0,4.76,3.57,16.66,3.3503999999999996,2.380952380952381,0.0,0.0,0.0
d,44,3,53,1.2325581395348837,4.1,90.8,81.89,11.02,98.14,6.82,0.0,0.0,6.82,2.27,0.0,0.0,6.82,0.0,9.1,0.0,15.92,3.7112499999999997,2.272727272727273,0.0,0.0,2.272727272727273
d,113,6,146,1.3153153153153154,7.0,78.08,57.23,59.67,47.03,2.65,0.88,1.77,6.19,3.54,1.77,0.0,15.93,0.0,12.379999999999999,0.0,14.149999999999999,3.5445714285714285,2.6548672566371683,0.8849557522123894,0.0,0.0
d,19,1,22,1.2222222222222223,5.6,87.05,80.4,70.28,99.0,10.53,0.0,10.53,0.0,0.0,5.26,0.0,10.52,0.0,15.79,5.26,26.32,3.3071428571428574,5.263157894736842,0.0,0.0,0.0
d,166,8,231,1.4713375796178343,9.8,60.04,77.43,90.36,96.0,6.63,0.6,0.6,1.2,0.6,8.43,0.0,6.02,4.819999999999999,17.47,3.01,19.279999999999998,3.1538181818181816,4.216867469879518,0.6024096385542169,0.0,0.6024096385542169
d,58,3,67,1.1964285714285714,5.9,86.33,47.93,99.0,74.09,3.45,0.0,1.72,6.9,0.0,10.34,0.0,10.34,0.0,20.689999999999998,3.44,17.24,3.5329411764705885,6.896551724137931,1.7241379310344829,0.0,1.7241379310344829
d,56,2,60,1.0909090909090908,8.1,85.86,46.07,97.09,47.3,1.79,0.0,0.0,5.36,3.57,5.36,0.0,5.359999999999999,10.71,25.0,0.0,21.43,3.687857142857143,5.357142857142857,3.571428571428571,0.0,0.0
d,59,3,77,1.3508771929824561,8.3,69.11,29.33,97.35,45.75,1.69,0.0,6.78,0.0,0.0,3.39,0.0,15.25,6.77,22.03,3.39,23.720000000000002,3.2046153846153844,3.389830508474576,5.084745762711864,0.0,0.0
d,99,6,123,1.2551020408163265,6.1,80.31,20.83,18.26,90.87,5.05,0.0,3.03,8.08,2.02,3.03,0.0,10.1,8.08,11.11,0.0,13.13,3.786,4.040404040404041,0.0,0.0,1.0101010101010102
d,40,2,63,1.6153846153846154,10.9,51.68,11.36,98.38,20.23,0.0,0.0,5.0,5.0,0.0,20.0,0.0,2.5,5.0,22.5,0.0,2.5,3.09,2.5,0.0,0.0,2.5
d,96,6,120,1.2903225806451613,5.8,81.12,59.03,75.23,91.93,5.21,0.0,6.25,4.17,1.04,6.25,0.0,7.29,2.08,13.55,9.379999999999999,21.89,3.185151515151515,1.0416666666666663,0.0,0.0,0.0
d,33,3,46,1.4838709677419355,6.1,69.48,54.26,86.68,99.0,9.09,0.0,3.03,3.03,0.0,0.0,0.0,12.12,0.0,18.18,3.03,30.3,4.068333333333334,3.0303030303030303,3.0303030303030303,0.0,0.0
d,38,2,47,1.3428571428571427,6.6,79.09,98.0,70.28,61.63,2.63,0.0,2.63,0.0,5.26,2.63,0.0,7.89,2.63,13.149999999999999,2.63,15.779999999999998,2.987142857142857,5.263157894736842,0.0,0.0,0.0
d,16,1,19,1.2666666666666666,5.6,81.63,99.0,99.0,20.23,0.0,0.0,0.0,0.0,12.5,0.0,0.0,6.25,0.0,31.25,0.0,31.25,3.2866666666666666,6.25,0.0,0.0,0.0
d,32,3,50,1.5625,7.5,60.61,89.52,13.81,96.12,6.06,0.0,0.0,3.03,12.12,0.0,0.0,3.03,0.0,12.12,0.0,18.18,3.126666666666667,9.375,3.125,0.0,0.0
d,44,2,49,1.1136363636363635,6.0,91.45,98.23,5.07,55.62,2.27,0.0,0.0,2.27,2.27,6.82,0.0,4.55,9.09,6.82,2.27,6.82,3.759230769230769,2.272727272727273,0.0,0.0,0.0
d,58,2,72,1.3584905660377358,11.3,61.5,42.75,95.69,20.23,0.0,0.0,8.62,0.0,1.72,8.62,0.0,12.07,0.0,12.07,3.44,6.890000000000001,3.4847368421052627,3.4482758620689653,0.0,0.0,0.0
d,38,2,51,1.3421052631578947,7.2,77.57,17.38,52.19,92.27,5.26,0.0,0.0,2.63,5.26,5.26,0.0,7.89,10.53,23.68,2.63,26.310000000000002,3.1717647058823526,2.631578947368421,0.0,0.0,2.631578947368421
d,80,4,113,1.4125,8.7,68.1,29.27,97.28,78.09,3.75,0.0,1.25,5.0,1.25,6.25,1.25,16.25,0.0,15.0,0.0,12.5,2.8827272727272724,2.5,0.0,0.0,0.0
d,43,2,58,1.3488372093023255,8.1,75.03,30.58,53.52,56.53,2.33,0.0,0.0,4.65,2.33,6.98,0.0,6.98,6.98,11.63,2.33,9.309999999999999,2.942142857142857,0.0,0.0,0.0,2.3255813953488373
d,38,2,49,1.3243243243243243,7.0,78.08,22.98,99.0,92.27,5.26,0.0,0.0,5.26,2.63,13.16,0.0,10.52,2.63,23.68,0.0,15.779999999999998,3.38,2.631578947368421,2.631578947368421,0.0,0.0
d,38,3,48,1.263157894736842,4.7,83.96,52.34,84.38,92.27,7.89,2.63,2.63,2.63,2.63,2.63,0.0,5.26,2.63,18.419999999999998,0.0,26.319999999999997,3.586363636363636,5.263157894736842,0.0,2.631578947368421,0.0
d,22,2,31,1.4090909090909092,5.2,77.23,71.44,20.79,20.23,0.0,0.0,4.55,4.55,18.18,4.55,0.0,9.09,0.0,9.1,0.0,4.55,3.61125,4.545454545454546,0.0,0.0,0.0
d,43,3,54,1.255813953488372,5.3,82.34,81.67,99.0,87.73,4.65,0.0,2.33,2.33,4.65,4.65,0.0,11.63,2.33,23.259999999999998,0.0,23.259999999999998,3.3418181818181822,2.3255813953488373,4.651162790697675,2.3255813953488373,0.0
d,93,3,113,1.2555555555555555,11.5,66.41,29.52,73.05,70.91,3.23,0.0,3.23,3.23,2.15,4.3,0.0,8.6,3.23,15.059999999999999,0.0,13.989999999999998,3.1144,3.225806451612903,0.0,0.0,0.0
d,21,1,27,1.2857142857142858,7.9,75.54,70.33,5.94,88.66,4.76,0.0,0.0,4.76,0.0,0.0,0.0,9.52,4.76,9.52,9.52,23.799999999999997,3.7475,0.0,4.761904761904762,0.0,0.0
d,64,3,79,1.234375,6.9,83.7,78.28,65.48,69.4,3.13,0.0,3.13,7.81,3.13,4.69,0.0,7.82,0.0,12.500000000000002,3.13,14.07,3.496666666666667,0.0,0.0,0.0,0.0
d,22,1,30,1.5,9.9,59.64,71.44,99.0,20.23,0.0,0.0,4.55,0.0,9.09,0.0,0.0,9.09,0.0,27.27,0.0,27.27,2.7399999999999998,9.090909090909092,0.0,0.0,0.0
d,41,3,58,1.4146341463414633,6.3,74.49,96.46,26.35,89.58,4.88,0.0,2.44,7.32,0.0,7.32,0.0,9.76,0.0,14.64,0.0,12.2,3.505882352941176,4.878048780487805,0.0,0.0,0.0
d,53,1,72,1.3584905660377358,21.6,34.6,48.72,99.0,49.04,1.89,0.0,0.0,9.43,0.0,3.77,0.0,13.21,0.0,18.87,3.78,20.770000000000003,3.503333333333333,1.8867924528301887,1.8867924528301887,0.0,0.0
d,54,2,63,1.1666666666666667,9.1,77.91,86.76,92.16,99.0,7.41,0.0,1.85,0.0,9.26,1.85,0.0,9.26,0.0,18.529999999999998,0.0,24.089999999999996,3.6218181818181816,3.7037037037037033,1.851851851851852,1.851851851851852,0.0
d,31,1,41,1.3225806451612903,11.8,65.39,93.3,99.0,20.23,0.0,0.0,0.0,0.0,12.9,0.0,0.0,9.68,0.0,22.58,0.0,22.58,3.1307692307692303,3.225806451612903,0.0,0.0,0.0
d,55,1,68,1.2363636363636363,20.0,49.49,24.99,25.81,76.62,3.64,0.0,3.64,1.82,1.82,9.09,0.0,10.91,3.64,7.28,0.0,1.83,3.207692307692308,0.0,0.0,0.0,0.0
d,59,4,66,1.1785714285714286,4.0,91.11,63.92,20.4,91.11,5.08,0.0,5.08,3.39,3.39,3.39,0.0,10.16,0.0,6.77,3.39,11.85,3.7285714285714286,1.694915254237288,0.0,1.694915254237288,0.0
d,51,1,61,1.22,18.1,54.57,97.68,90.94,95.42,5.88,0.0,1.96,3.92,5.88,5.88,0.0,5.88,0.0,21.560000000000002,5.88,27.44,3.8313333333333333,1.96078431372549,1.96078431372549,0.0,0.0
d,16,1,21,1.3125,6.0,80.62,78.28,15.38,20.23,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,12.5,0.0,12.5,3.536,0.0,0.0,0.0,0.0
d,37,2,43,1.162162162162162,5.8,86.54,80.1,3.49,20.23,0.0,0.0,0.0,5.41,10.81,8.11,0.0,10.81,0.0,8.11,2.7,2.6999999999999993,3.673076923076923,0.0,2.702702702702702,2.702702702702702,0.0
d,46,2,63,1.3695652173913044,9.9,65.05,34.72,29.9,20.23,0.0,0.0,0.0,4.35,6.52,6.52,0.0,4.35,4.35,8.7,0.0,2.1799999999999997,3.4427777777777777,4.3478260869565215,0.0,0.0,2.1739130434782608
d,75,5,89,1.2027027027027026,4.3,90.29,59.67,26.54,39.67,1.33,0.0,0.0,5.33,6.67,4.0,0.0,9.33,2.67,10.67,1.33,9.33,3.783703703703704,0.0,0.0,0.0,0.0
d,38,3,46,1.3529411764705883,5.3,76.93,17.38,97.49,99.0,13.16,0.0,0.0,7.89,2.63,5.26,0.0,10.53,0.0,15.79,5.26,28.949999999999996,3.058333333333333,7.894736842105262,0.0,0.0,0.0
d,47,4,58,1.3181818181818181,4.0,85.69,48.6,4.07,99.0,10.64,0.0,2.13,4.26,8.51,4.26,0.0,8.51,8.51,10.64,2.13,19.15,3.7406666666666673,2.127659574468085,0.0,4.25531914893617,0.0
d,47,3,58,1.2340425531914894,4.7,89.38,92.17,83.13,99.0,8.51,0.0,0.0,8.51,0.0,6.38,0.0,6.38,0.0,10.64,6.39,19.16,3.406875,2.127659574468085,2.127659574468085,0.0,0.0
d,28,2,34,1.36,5.8,75.71,46.07,99.0,20.23,0.0,0.0,3.57,0.0,7.14,10.71,0.0,14.28,0.0,28.560000000000002,3.57,21.42,3.46,3.571428571428571,0.0,0.0,0.0
d,60,2,69,1.2321428571428572,9.5,76.9,73.36,51.55,20.23,0.0,0.0,3.33,3.33,0.0,5.0,0.0,8.33,1.67,11.67,1.67,8.34,3.413636363636364,3.333333333333333,0.0,0.0,3.3333333333333335
d,43,2,56,1.3333333333333333,7.9,75.54,57.83,99.0,56.53,2.33,0.0,2.33,2.33,11.63,4.65,0.0,6.98,2.33,30.230000000000004,0.0,27.910000000000004,3.438235294117647,9.30232558139535,0.0,0.0,0.0
d,18,1,21,1.1666666666666667,5.6,87.05,66.04,99.0,93.93,5.56,0.0,0.0,0.0,11.11,11.11,0.0,16.669999999999998,0.0,11.12,0.0,5.57,3.9033333333333338,0.0,0.0,0.0,5.555555555555555
d,23,1,26,1.1304347826086956,6.4,90.43,14.64,17.84,20.23,0.0,0.0,0.0,4.35,4.35,4.35,0.0,17.39,4.35,0.0,0.0,-4.35,3.8137499999999998,0.0,0.0,0.0,0.0
d,32,3,34,1.2142857142857142,2.2,95.88,70.71,89.39,96.74,6.25,0.0,0.0,0.0,0.0,9.38,0.0,9.38,0.0,12.510000000000002,0.0,9.38,3.041,9.375,0.0,3.125,0.0
d,74,5,89,1.2361111111111112,4.2,90.7,77.13,99.0,62.77,2.7,0.0,4.05,0.0,1.35,8.11,0.0,9.46,0.0,24.32,1.35,20.26,3.4281481481481477,0.0,0.0,0.0,0.0
d,109,4,130,1.2149532710280373,9.0,78.11,47.36,99.0,33.0,1.83,0.92,0.92,5.5,3.67,14.68,0.0,7.34,1.84,22.02,2.75,12.84,2.8436666666666666,3.669724770642202,0.0,0.0,0.0
d,24,1,30,1.25,9.1,72.5,16.96,97.72,83.0,4.17,0.0,16.67,0.0,0.0,0.0,0.0,12.5,0.0,20.840000000000003,0.0,25.010000000000005,3.3666666666666667,4.166666666666666,0.0,4.166666666666666,0.0
d,63,3,77,1.2622950819672132,7.7,76.25,52.08,98.48,88.66,4.76,0.0,7.94,1.59,3.17,11.11,0.0,14.29,1.59,12.7,9.530000000000001,15.880000000000003,3.3584210526315785,3.1746031746031744,3.1746031746031744,3.1746031746031744,0.0
d,52,3,66,1.2692307692307692,6.5,79.3,36.37,98.89,94.96,5.77,0.0,5.77,3.85,3.85,5.77,0.0,5.77,0.0,19.23,1.92,21.15,3.3536842105263154,1.9230769230769231,1.9230769230769231,0.0,0.0
d,29,1,31,1.1071428571428572,8.3,85.36,96.21,21.61,20.23,3.45,3.45,0.0,0.0,6.9,0.0,0.0,6.9,13.79,20.689999999999998,0.0,27.589999999999996,3.704444444444445,0.0,0.0,0.0,0.0
d,35,2,46,1.3142857142857143,6.6,79.09,48.23,80.49,20.23,0.0,0.0,0.0,5.71,2.86,0.0,0.0,14.280000000000001,2.86,19.990000000000002,0.0,19.990000000000002,3.8658333333333332,0.0,0.0,0.0,0.0
d,25,1,29,1.16,8.3,79.94,1.0,3.34,20.23,0.0,0.0,4.0,4.0,4.0,12.0,0.0,16.0,8.0,12.0,0.0,0.0,3.52625,0.0,0.0,0.0,0.0
d,27,1,32,1.1851851851851851,9.1,77.91,93.76,27.44,20.23,0.0,0.0,3.7,0.0,0.0,11.11,0.0,3.7,3.7,18.52,0.0,7.41,3.7612499999999995,3.7037037037037033,0.0,0.0,0.0
d,45,2,58,1.3181818181818181,8.3,74.53,89.52,99.0,20.23,0.0,0.0,6.67,0.0,0.0,2.22,0.0,8.89,0.0,28.89,0.0,26.67,2.9499999999999997,2.2222222222222223,0.0,0.0,0.0
d,28,2,31,1.1923076923076923,3.6,92.12,83.77,72.58,20.23,0.0,0.0,0.0,3.57,10.71,3.57,0.0,14.280000000000001,3.57,21.42,0.0,17.85,3.7840000000000003,0.0,0.0,0.0,0.0
d,29,1,34,1.2592592592592593,10.3,69.45,93.52,99.0,20.23,0.0,0.0,3.45,0.0,6.9,3.45,0.0,10.350000000000001,0.0,20.689999999999998,0.0,17.24,3.8981818181818184,6.896551724137931,0.0,3.4482758620689653,0.0
d,28,1,35,1.25,10.7,68.44,35.59,99.0,75.77,3.57,0.0,0.0,7.14,7.14,7.14,0.0,10.71,7.14,28.57,0.0,25.0,3.146,7.142857142857142,0.0,0.0,3.571428571428571
d,49,3,56,1.1428571428571428,3.7,97.23,6.32,14.31,51.68,2.04,0.0,4.08,2.04,6.12,22.45,0.0,6.12,14.280000000000001,8.16,0.0,-12.25,3.1075,4.081632653061225,0.0,0.0,0.0
d,43,2,49,1.1666666666666667,6.8,84.0,98.95,36.92,99.0,11.63,0.0,0.0,2.33,4.65,0.0,0.0,2.33,0.0,16.29,4.65,32.57,3.192857142857143,0.0,4.651162790697675,0.0,0.0
d,44,2,51,1.186046511627907,7.0,83.49,81.89,50.45,20.23,0.0,0.0,4.55,6.82,6.82,4.55,0.0,6.82,4.54,20.45,0.0,15.899999999999999,3.5020000000000002,4.545454545454546,4.545454545454546,2.272727272727273,2.272727272727273
d,68,3,90,1.3235294117647058,8.6,73.81,82.15,89.39,85.53,4.41,0.0,2.94,2.94,4.41,5.88,0.0,10.29,2.94,13.23,0.0,11.760000000000002,3.282380952380952,1.4705882352941175,1.4705882352941175,0.0,0.0
d,24,2,31,1.2916666666666667,4.4,84.68,49.68,1.0,83.0,4.17,0.0,0.0,12.5,8.33,0.0,0.0,8.33,0.0,0.0,4.17,8.34,3.8836363636363633,0.0,0.0,0.0,0.0
d,88,4,117,1.4444444444444444,8.8,67.79,71.44,66.42,86.79,4.55,0.0,1.14,2.27,1.14,15.91,0.0,2.28,2.28,13.63,0.0,2.2699999999999996,3.362058823529412,3.4090909090909087,0.0,0.0,0.0
d,43,2,54,1.255813953488372,8.1,75.03,50.85,5.5,56.53,2.33,0.0,2.33,4.65,0.0,9.3,0.0,6.98,2.33,6.99,0.0,0.019999999999999574,3.61625,0.0,0.0,0.0,0.0
d,71,5,97,1.3857142857142857,6.4,74.19,69.43,31.69,83.63,4.23,0.0,0.0,7.04,2.82,2.82,0.0,9.86,1.41,15.5,2.82,19.73,3.2739999999999996,2.8169014084507045,2.8169014084507045,1.4084507042253522,0.0
d,80,3,90,1.1538461538461537,8.7,78.93,62.1,84.66,20.23,0.0,0.0,0.0,1.25,0.0,11.25,0.0,7.5,3.75,12.5,0.0,1.25,3.69304347826087,1.25,0.0,0.0,0.0
d,87,4,90,1.0714285714285714,5.6,92.46,68.11,60.18,20.23,1.15,1.15,2.3,2.3,4.6,6.9,0.0,9.2,2.3,16.1,2.3,13.800000000000002,3.4160869565217395,1.1494252873563218,0.0,1.1494252873563218,1.1494252873563218
d,44,3,55,1.2790697674418605,5.3,82.34,51.97,98.07,20.23,0.0,0.0,6.82,2.27,2.27,6.82,0.0,9.09,0.0,29.55,0.0,22.73,3.144444444444444,9.090909090909092,0.0,2.272727272727273,0.0
d,75,3,88,1.2941176470588236,8.6,73.81,14.24,53.97,20.23,2.67,2.67,0.0,5.33,2.67,13.33,0.0,5.33,9.33,16.0,2.66,10.660000000000002,3.3290909090909095,1.3333333333333337,0.0,0.0,0.0
d,33,2,38,1.2258064516129032,4.6,89.58,95.66,99.0,20.23,0.0,0.0,0.0,0.0,0.0,3.03,0.0,12.12,0.0,30.299999999999997,0.0,27.269999999999996,3.5308333333333337,9.09090909090909,3.0303030303030303,0.0,0.0
d,83,6,99,1.2375,3.8,91.82,25.36,25.3,98.79,7.23,0.0,4.82,4.82,4.82,7.23,0.0,8.43,9.64,16.86,1.2,19.259999999999998,3.1592,3.614457831325301,0.0,0.0,0.0
d,82,6,109,1.329268292682927,5.1,82.95,75.84,99.0,76.91,3.66,0.0,0.0,0.0,0.0,2.44,0.0,14.63,0.0,26.83,2.44,30.49,3.683846153846154,0.0,0.0,0.0,0.0
d,58,4,81,1.396551724137931,6.6,73.68,68.11,1.0,99.0,8.62,0.0,6.9,1.72,1.72,3.45,0.0,5.17,10.34,8.620000000000001,1.72,15.510000000000002,3.281,3.4482758620689657,1.7241379310344829,0.0,0.0
d,32,2,48,1.5,8.4,63.7,84.59,96.5,69.4,3.13,0.0,0.0,0.0,6.25,9.38,0.0,6.25,0.0,21.880000000000003,0.0,15.63,3.8480000000000003,0.0,0.0,0.0,3.125
d,61,2,73,1.1967213114754098,10.5,74.36,31.41,99.0,44.83,1.64,0.0,0.0,1.64,1.64,16.39,0.0,14.75,1.64,11.48,4.92,1.6499999999999986,3.2568421052631575,1.639344262295082,0.0,0.0,0.0
d,70,3,87,1.2428571428571429,7.7,81.67,56.86,16.97,94.7,5.71,0.0,2.86,7.14,2.86,8.57,0.0,7.14,4.29,12.86,4.29,14.29,3.4247826086956525,2.857142857142857,2.857142857142857,0.0,0.0
d,68,3,85,1.2878787878787878,8.3,74.53,55.58,36.2,7.16,1.47,2.94,1.47,5.88,4.41,5.88,0.0,11.76,4.41,8.82,2.94,10.290000000000003,3.2345000000000006,1.4705882352941175,2.941176470588235,0.0,0.0
